2.000000000000000000e+00
2.007146889873501205e+00
2.027975763646522545e+00
2.061038944582565868e+00
2.104584904142796642e+00
2.156890012689795189e+00
2.216439400435503693e+00
2.282008470617150842e+00
2.352683174060273608e+00
2.427845912506573001e+00
2.507145093317393325e+00
2.590459763564594731e+00
2.677866058196362253e+00
2.769609045603901087e+00
2.866081540163012420e+00
2.967810271507517861e+00
3.075449188454071781e+00
3.189779438729492433e+00
3.311715562262073753e+00
3.442317570853996145e+00
3.582808800037297292e+00
3.734599674926073920e+00
3.899317814248131508e+00
4.078845201507935059e+00
4.275363484270870984e+00
4.491408833113199606e+00
4.729938217158620617e+00
4.994409454283941230e+00
5.288877996984022722e+00
5.618114150243304294e+00
5.987041575148431605e+00
6.392158957373919037e+00
6.835149375113273251e+00
7.320481210493581692e+00
7.852771349577352566e+00
8.436909986110663340e+00
9.078155546949705723e+00
9.782212586276001431e+00
1.055530122133834858e+01
1.140422336891837851e+01
1.233642929069648986e+01
1.336008682274293946e+01
1.448415499592463007e+01
1.571846336496493990e+01
1.707379814943136864e+01
1.856199618562740739e+01
2.019604765472389829e+01
2.199020856536781565e+01
2.396012401386080626e+01
2.612296331311366515e+01
2.849756816793398428e+01
3.110461517606679394e+01
3.396679405050754497e+01
3.710900308860505703e+01
4.055856355764872490e+01
4.434545482570009511e+01
4.850257224140815993e+01
5.306600995871670534e+01
5.807537111322369583e+01
6.357410798818010278e+01
6.956526700478497105e+01
7.591736679640663965e+01
8.261514522643038561e+01
8.964222329752307417e+01
9.697210977137825694e+01
1.045693692333466061e+02
1.123904837613634697e+02
1.203846340665505608e+02
1.284945302863603160e+02
1.366573688873016863e+02
1.449000846509248959e+02
1.534070093965452202e+02
1.621579752882555567e+02
1.711312650220497744e+02
1.803079191641831471e+02
1.896703721555309130e+02
1.992015973446405610e+02
2.088845804669933273e+02
2.187020067012336995e+02
2.286360878473038554e+02
2.386684825092670224e+02
2.487802789230074723e+02
2.589520207310475826e+02
2.691637627865019908e+02
2.793951483731286771e+02
2.896255019550073939e+02
2.998339332895252483e+02
3.099994498167206984e+02
3.201010749107985021e+02
3.301179699961379583e+02
3.401084963417574158e+02
3.501415460693575596e+02
3.602062438705224281e+02
3.702941770442349139e+02
3.803988046834807619e+02
3.905148439339122319e+02
4.006378577216682402e+02
4.107639779763959496e+02
4.208897200024151743e+02
4.310118581806975726e+02
4.411273429483316022e+02
4.512332455651860528e+02
4.613267215900185079e+02
4.714049869557047714e+02
4.814653025293513338e+02
4.915049643860722881e+02
5.015212979290793669e+02
5.115116545971793016e+02
5.214734103104703991e+02
5.314039650809706927e+02
5.413007434008072778e+02
5.511611951458821750e+02
5.609827968173755153e+02
5.707630530004050797e+02
5.804994979575760681e+02
5.901896973010964302e+02
5.998312497046447334e+02
6.094217886280277980e+02
6.189589840356759396e+02
6.284455370462031851e+02
6.379576258675903091e+02
6.475214427312805583e+02
6.571391660465237692e+02
6.668147428694646806e+02
6.765533782309397566e+02
6.863611889374817565e+02
6.962449710218629662e+02
7.062120458441792152e+02
7.162701606477617133e+02
7.264274268676002748e+02
7.366922846817629988e+02
7.470734858916317762e+02
7.575800897041477810e+02
7.682214677089641555e+02
7.790073155318041245e+02
7.899476694664760998e+02
8.010529269555769361e+02
8.123338701826691022e+02
8.238016923111620144e+02
8.354680260948757677e+02
8.473449747183806267e+02
8.594451448196477941e+02
8.717816817156827938e+02
8.843683069022363270e+02
8.972193579373013108e+02
9.103498308489580495e+02
9.237754252341318306e+02
9.375125922378726955e+02
9.515785856243101080e+02
9.659717999017835837e+02
9.806339631685348195e+02
9.955705304341887540e+02
1.010791394751808184e+03
1.026305133223285338e+03
1.042119486965703345e+03
1.058241681491476811e+03
1.074678640361525595e+03
1.091437128021412263e+03
1.108523845574618917e+03
1.125945495284846402e+03
1.143708824305981352e+03
1.161820654619446941e+03
1.180287903819339135e+03
1.199117599830572999e+03
1.218316891611409801e+03
1.237893057204463275e+03
1.257853510043349843e+03
1.278205804118451397e+03
1.298957638403319379e+03
1.320116860809026321e+03
1.341691471844567332e+03
1.363689628102084953e+03
1.386119645646278059e+03
1.408990003361165691e+03
1.432309346289962377e+03
1.456086488992243176e+03
1.480330418934932140e+03
1.505050299928505183e+03
1.530255475616459535e+03
1.555955473023840568e+03
1.582160006169132885e+03
1.608878979742881256e+03
1.636122492855719656e+03
